cohort_year,year,event_time,ring,reference_ring,att,se,n_exposed,n_reference,exposed_delta_mean,reference_delta_mean
2002,2010,8,10_25km,gt_50km,-621.4781501240797,69.50995998752668,17865,319552,-697.8337884536188,-76.35563832953915
2002,2010,8,25_50km,gt_50km,-471.6479510144952,48.09034429312811,43619,319552,-548.0035893440344,-76.35563832953915
2003,2001,-2,0_5km,gt_50km,930.7476905388065,418.3217194641706,819,474059,1132.9337968083203,202.18610626951377
2003,2001,-2,5_10km,gt_50km,1945.3622427173345,311.0423724231966,1612,474059,2147.5483489868484,202.18610626951377
2003,2001,-2,10_25km,gt_50km,1199.688992353199,108.92430045391518,10369,474059,1401.8750986227128,202.18610626951377
2003,2001,-2,25_50km,gt_50km,108.84034630061475,40.256605953293764,31063,474059,311.0264525701285,202.18610626951377
2003,2002,-1,0_5km,gt_50km,0.0,0.0,819,463576,0.0,0.0
2003,2002,-1,5_10km,gt_50km,0.0,0.0,1612,463576,0.0,0.0
2003,2002,-1,10_25km,gt_50km,0.0,0.0,10369,463576,0.0,0.0
2003,2002,-1,25_50km,gt_50km,0.0,0.0,31063,463576,0.0,0.0
2003,2003,0,0_5km,gt_50km,-361.23658178528274,328.17253107135605,819,463576,-779.9752479103704,-418.73866612508766
2003,2003,0,5_10km,gt_50km,74.27130420019421,122.10404033156115,1612,463576,-344.46736192489345,-418.73866612508766
2003,2003,0,10_25km,gt_50km,228.12772497954535,95.00657626651747,10369,463576,-190.6109411455423,-418.73866612508766
2003,2003,0,25_50km,gt_50km,-169.63447054186122,36.971058279097434,31063,463576,-588.3731366669489,-418.73866612508766
2003,2004,1,0_5km,gt_50km,-308.54319123471896,341.27098915909914,819,463572,74.32418591034174,382.8673771450607
2003,2004,1,5_10km,gt_50km,490.6034468154015,198.01608965326307,1609,463572,873.4708239604622,382.8673771450607
2003,2004,1,10_25km,gt_50km,108.98694613705197,101.2782813806281,10364,463572,491.85432328211266,382.8673771450607
2003,2004,1,25_50km,gt_50km,-89.22782974838452,44.74722705641237,31051,463572,293.63954739667616,382.8673771450607
2003,2005,2,0_5km,gt_50km,-426.3385837278641,359.892314355313,816,435516,-379.2313133729599,47.10727035490418
2003,2005,2,5_10km,gt_50km,644.8697545316828,298.1704133686653,1609,435516,691.977024886587,47.10727035490418
2003,2005,2,10_25km,gt_50km,58.05776918050396,110.20724415732215,10360,435516,105.16503953540814,47.10727035490418
2003,2005,2,25_50km,gt_50km,-45.16138964489484,41.977012367435286,30888,435516,1.94588071000934,47.10727035490418
2003,2006,3,0_5km,gt_50km,-463.9819221224593,324.9823037547912,809,418997,-622.3191488615433,-158.33722673908406
2003,2006,3,5_10km,gt_50km,751.2016390552063,287.44763545912906,1590,418997,592.8644123161223,-158.33722673908406
2003,2006,3,10_25km,gt_50km,401.7922459007048,99.48685186350087,10352,418997,243.45501916162075,-158.33722673908406
2003,2006,3,25_50km,gt_50km,425.996365579918,48.360117677724865,30882,418997,267.659138840834,-158.33722673908406
2003,2007,4,0_5km,gt_50km,-1041.4666706755402,352.3488987869531,809,403506,-481.1953355826769,560.2713350928632
2003,2007,4,5_10km,gt_50km,-178.33350381806065,152.238494036561,1590,403506,381.93783127480253,560.2713350928632
2003,2007,4,10_25km,gt_50km,-563.3198299521468,86.68108403064707,10344,403506,-3.048494859283623,560.2713350928632
2003,2007,4,25_50km,gt_50km,-473.3175934425172,49.63771972209143,30841,403506,86.95374165034598,560.2713350928632
2003,2008,5,0_5km,gt_50km,-757.732951254047,366.9502866269103,809,368702,-282.3152209152827,475.4177303387643
2003,2008,5,5_10km,gt_50km,-443.0275682489892,148.99715977101476,1590,368702,32.39016208977505,475.4177303387643
2003,2008,5,10_25km,gt_50km,-407.43804878097535,119.40668481148847,10344,368702,67.9796815577889,475.4177303387643
2003,2008,5,25_50km,gt_50km,-411.01439031480794,47.70516631561375,30820,368702,64.40334002395633,475.4177303387643
2003,2009,6,0_5km,gt_50km,44.64100548339124,358.25656092635427,789,332046,185.894672386082,141.25366690269075
2003,2009,6,5_10km,gt_50km,674.9383234806855,165.26981919396147,1574,332046,816.1919903833763,141.25366690269075
2003,2009,6,10_25km,gt_50km,689.2883966946993,118.36145062634388,10342,332046,830.54206359739,141.25366690269075
2003,2009,6,25_50km,gt_50km,631.1970240529953,56.74534626366372,30740,332046,772.450690955686,141.25366690269075
2003,2010,7,0_5km,gt_50km,-404.03196287921094,354.5418240681832,789,319552,-529.7367297387246,-125.70476685951368
2003,2010,7,5_10km,gt_50km,-6.314647084282768,130.60723711296626,1574,319552,-132.01941394379645,-125.70476685951368
2003,2010,7,10_25km,gt_50km,-8.02687607443113,85.1168021651628,10342,319552,-133.7316429339448,-125.70476685951368
2003,2010,7,25_50km,gt_50km,8.603302585569224,42.76758733855071,30704,319552,-117.10146427394446,-125.70476685951368
2003,2011,8,0_5km,gt_50km,1087.6530234485494,615.3308851789545,771,288418,929.9241913016424,-157.72883214690717
2003,2011,8,5_10km,gt_50km,1144.3523907260644,289.53076249419877,1511,288418,986.6235585791572,-157.72883214690717
2003,2011,8,10_25km,gt_50km,796.3301283195985,113.44543613978826,10222,288418,638.6012961726914,-157.72883214690717
2003,2011,8,25_50km,gt_50km,655.5354339039789,52.34563485230096,29414,288418,497.8066017570717,-157.72883214690717
2004,2001,-3,0_5km,gt_50km,2456.3524164768287,504.03036850952964,883,475566,3094.767374199838,638.4149577230094
2004,2001,-3,5_10km,gt_50km,1675.4806261192982,230.30208550066268,2045,475566,2313.8955838423076,638.4149577230094
2004,2001,-3,10_25km,gt_50km,1281.131703741013,101.60980190867792,12009,475566,1919.5466614640225,638.4149577230094
2004,2001,-3,25_50km,gt_50km,730.8028579020317,58.243435793850644,32693,475566,1369.217815625041,638.4149577230094
2004,2002,-2,0_5km,gt_50km,737.0263738034989,370.01493344299143,883,465083,1155.4295829962869,418.4032091927879
2004,2002,-2,5_10km,gt_50km,848.0291093059386,209.26642945503085,2045,465083,1266.4323184987265,418.4032091927879
2004,2002,-2,10_25km,gt_50km,337.4191104115906,73.19562647727601,12009,465083,755.8223196043785,418.4032091927879
2004,2002,-2,25_50km,gt_50km,381.9174789770407,51.95654596925806,32693,465083,800.3206881698286,418.4032091927879
2004,2003,-1,0_5km,gt_50km,0.0,0.0,883,463572,0.0,0.0
2004,2003,-1,5_10km,gt_50km,0.0,0.0,2045,463572,0.0,0.0
2004,2003,-1,10_25km,gt_50km,0.0,0.0,12009,463572,0.0,0.0
2004,2003,-1,25_50km,gt_50km,0.0,0.0,32693,463572,0.0,0.0
2004,2004,0,0_5km,gt_50km,-277.4066439075018,283.8215494639438,883,463572,524.1972403427048,801.6038842502066
2004,2004,0,5_10km,gt_50km,53.02500607312595,203.69368068177732,2045,463572,854.6288903233326,801.6038842502066
2004,2004,0,10_25km,gt_50km,-376.7303836420881,75.46060347620353,12009,463572,424.87350060811855,801.6038842502066
2004,2004,0,25_50km,gt_50km,139.68750659305465,54.89524356150116,32693,463572,941.2913908432613,801.6038842502066
2004,2005,1,0_5km,gt_50km,-1026.4238044197748,246.1416493881774,879,435516,-516.6653802932587,509.758424126516
2004,2005,1,5_10km,gt_50km,-310.9648446865813,169.74635803097803,2045,435516,198.79357943993472,509.758424126516
2004,2005,1,10_25km,gt_50km,-123.78446448056644,77.76574161482037,12004,435516,385.97395964594955,509.758424126516
2004,2005,1,25_50km,gt_50km,191.10733890361684,59.46520157055906,32661,435516,700.8657630301328,509.758424126516
2004,2006,2,0_5km,gt_50km,545.8150668756142,383.94837558745786,879,418997,853.9601934693416,308.14512659372735
2004,2006,2,5_10km,gt_50km,311.89188723349605,188.28457058705794,2037,418997,620.0370138272234,308.14512659372735
2004,2006,2,10_25km,gt_50km,189.19859853981154,77.09557882985112,11982,418997,497.3437251335389,308.14512659372735
2004,2006,2,25_50km,gt_50km,584.3662745786677,58.17157078398985,32631,418997,892.511401172395,308.14512659372735
2004,2007,3,0_5km,gt_50km,1101.1818815605986,438.6393620450908,879,403506,2143.9826790300317,1042.800797469433
2004,2007,3,5_10km,gt_50km,1636.2885398368828,287.25494639299666,2037,403506,2679.089337306316,1042.800797469433
2004,2007,3,10_25km,gt_50km,-37.2683479944709,94.07988897901316,11980,403506,1005.5324494749622,1042.800797469433
2004,2007,3,25_50km,gt_50km,-309.9853589153073,55.37601780718543,32597,403506,732.8154385541258,1042.800797469433
2004,2008,4,0_5km,gt_50km,-454.54647975426644,453.86068862476225,879,368702,512.7154525630555,967.2619323173219
2004,2008,4,5_10km,gt_50km,-887.1329162686673,171.86688449053648,2037,368702,80.12901604865463,967.2619323173219
2004,2008,4,10_25km,gt_50km,-749.4825951665852,73.80161161572478,11964,368702,217.77933715073678,967.2619323173219
2004,2008,4,25_50km,gt_50km,-331.8952611113549,60.601634861703545,32559,368702,635.366671205967,967.2619323173219
2004,2009,5,0_5km,gt_50km,857.8565421395334,418.95962015910453,871,332046,1519.1664602463482,661.3099181068147
2004,2009,5,5_10km,gt_50km,1112.803661703253,316.4784377749908,2019,332046,1774.113579810068,661.3099181068147
2004,2009,5,10_25km,gt_50km,739.4771538369765,98.84274235451109,11958,332046,1400.7870719437913,661.3099181068147
2004,2009,5,25_50km,gt_50km,1274.3125700747632,74.21870849939667,32337,332046,1935.6224881815779,661.3099181068147
2004,2010,6,0_5km,gt_50km,-143.6663909508888,272.56265482512816,871,319552,274.31549906677947,417.98189001766826
2004,2010,6,5_10km,gt_50km,-29.333100047331982,166.90938717696275,2019,319552,388.6487899703363,417.98189001766826
2004,2010,6,10_25km,gt_50km,-54.63688446220459,73.42325196946202,11942,319552,363.3450055554637,417.98189001766826
2004,2010,6,25_50km,gt_50km,292.24868889752537,54.97859994578749,32334,319552,710.2305789151936,417.98189001766826
2004,2011,7,0_5km,gt_50km,323.64150910087574,354.3617434828175,871,288418,736.8126474890553,413.17113838817954
2004,2011,7,5_10km,gt_50km,233.85801404837719,201.63208089838372,1990,288418,647.0291524365567,413.17113838817954
2004,2011,7,10_25km,gt_50km,134.1965663025709,87.9897050964493,11455,288418,547.3677046907504,413.17113838817954
2004,2011,7,25_50km,gt_50km,796.2499362671476,62.78392349960196,31578,288418,1209.4210746553272,413.17113838817954
2004,2012,8,0_5km,gt_50km,421.5997053851215,297.1871867482149,871,281274,962.580136587449,540.9804312023275
2004,2012,8,5_10km,gt_50km,150.81365349440694,180.64840540540993,1990,281274,691.7940846967344,540.9804312023275
2004,2012,8,10_25km,gt_50km,463.915825346574,77.01788351369781,11450,281274,1004.8962565489015,540.9804312023275
2004,2012,8,25_50km,gt_50km,1031.9994392470564,64.13712836176934,31576,281274,1572.979870449384,540.9804312023275
2005,2001,-4,0_5km,gt_50km,-80.37817686456796,202.02404722989127,3918,447312,-250.95685276549668,-170.57867590092872
2005,2001,-4,5_10km,gt_50km,453.63965813035514,143.7946504281161,6216,447312,283.06098222942643,-170.57867590092872
2005,2001,-4,10_25km,gt_50km,333.2034149309901,76.29991061381308,31121,447312,162.62473903006136,-170.57867590092872
2005,2001,-4,25_50km,gt_50km,29.1915789800791,55.89952580916489,77858,447312,-141.38709692084961,-170.57867590092872
2005,2002,-3,0_5km,gt_50km,365.1527503186706,204.02678710730808,3918,437319,27.74258606294857,-337.410164255722
2005,2002,-3,5_10km,gt_50km,426.19679089992536,159.9091230014805,6216,437319,88.78662664420335,-337.410164255722
2005,2002,-3,10_25km,gt_50km,-376.1266742524418,69.02969228881493,31121,437319,-713.5368385081638,-337.410164255722
2005,2002,-3,25_50km,gt_50km,-718.0306576772302,51.742519893834306,77858,437319,-1055.4408219329523,-337.410164255722
2005,2003,-2,0_5km,gt_50km,-108.14169664434678,199.05988733729208,3918,435520,-908.3904471645246,-800.2487505201779
2005,2003,-2,5_10km,gt_50km,-322.391774486833,131.82419279769195,6216,435520,-1122.6405250070109,-800.2487505201779
2005,2003,-2,10_25km,gt_50km,-331.887305515707,67.44583542640623,31121,435520,-1132.1360560358848,-800.2487505201779
2005,2003,-2,25_50km,gt_50km,-407.95014962262906,51.493530621586956,77858,435520,-1208.198900142807,-800.2487505201779
2005,2004,-1,0_5km,gt_50km,0.0,0.0,3918,435516,0.0,0.0
2005,2004,-1,5_10km,gt_50km,0.0,0.0,6216,435516,0.0,0.0
2005,2004,-1,10_25km,gt_50km,0.0,0.0,31121,435516,0.0,0.0
2005,2004,-1,25_50km,gt_50km,0.0,0.0,77858,435516,0.0,0.0
2005,2005,0,0_5km,gt_50km,-32.76742003318731,196.04470358981533,3918,435516,-323.2507601478502,-290.4833401146629
2005,2005,0,5_10km,gt_50km,170.82405616939866,140.6425601076403,6216,435516,-119.65928394526425,-290.4833401146629
2005,2005,0,10_25km,gt_50km,-112.20612119600412,68.4286018771505,31121,435516,-402.689461310667,-290.4833401146629
2005,2005,0,25_50km,gt_50km,-298.2342969447938,53.97738402643647,77858,435516,-588.7176370594567,-290.4833401146629
2005,2006,1,0_5km,gt_50km,-143.50787772465344,198.11885892791173,3914,418997,-549.2035834180109,-405.69570569335747
2005,2006,1,5_10km,gt_50km,203.1937089691959,160.04667908475793,6196,418997,-202.50199672416156,-405.69570569335747
2005,2006,1,10_25km,gt_50km,-110.54389592582413,78.9225435894486,31108,418997,-516.2396016191816,-405.69570569335747
2005,2006,1,25_50km,gt_50km,-435.009153942677,57.05434663068933,77816,418997,-840.7048596360345,-405.69570569335747
2005,2007,2,0_5km,gt_50km,-1026.0820482222525,211.00736877683693,3594,403506,-718.0110521935079,308.0709960287447
2005,2007,2,5_10km,gt_50km,-438.5325765209824,182.8889745781408,6006,403506,-130.46158049223774,308.0709960287447
2005,2007,2,10_25km,gt_50km,-866.2649117629599,77.00440455545193,30915,403506,-558.1939157342151,308.0709960287447
2005,2007,2,25_50km,gt_50km,-805.9216110143735,60.2328158284113,76877,403506,-497.85061498562885,308.0709960287447
2005,2008,3,0_5km,gt_50km,-805.7736200358208,198.1671732886525,3546,368702,-525.0402440329091,280.7333760029118
2005,2008,3,5_10km,gt_50km,-321.4922658391185,157.7526950971974,5963,368702,-40.75888983620667,280.7333760029118
2005,2008,3,10_25km,gt_50km,-729.7641683011027,79.73578600114583,30711,368702,-449.03079229819093,280.7333760029118
2005,2008,3,25_50km,gt_50km,-987.4455144340527,59.68645356117559,76569,368702,-706.7121384311408,280.7333760029118
2005,2009,4,0_5km,gt_50km,-133.72477722728283,199.76334229632533,3539,332046,-176.38532703048537,-42.66054980320254
2005,2009,4,5_10km,gt_50km,180.88403014118572,169.16812913711405,5962,332046,138.22348033798318,-42.66054980320254
2005,2009,4,10_25km,gt_50km,-211.76414244941856,74.67030833434364,30351,332046,-254.4246922526211,-42.66054980320254
2005,2009,4,25_50km,gt_50km,-241.40682073913243,61.36432636448806,76249,332046,-284.06737054233497,-42.66054980320254
2005,2010,5,0_5km,gt_50km,-40.501142462997564,210.12990637057828,3539,319552,-342.41298255468735,-301.9118400916898
2005,2010,5,5_10km,gt_50km,75.37167511284068,146.82025804402883,5962,319552,-226.5401649788491,-301.9118400916898
2005,2010,5,10_25km,gt_50km,-340.2055366460654,72.19800856769913,30303,319552,-642.1173767377552,-301.9118400916898
2005,2010,5,25_50km,gt_50km,-651.3196586933262,55.31901178583481,75849,319552,-953.231498785016,-301.9118400916898
2005,2011,6,0_5km,gt_50km,85.61427130976938,237.05829308778274,3434,288418,-232.54391761921,-318.15818892897937
2005,2011,6,5_10km,gt_50km,267.5399177310924,165.55264737037638,5787,288418,-50.618271197887,-318.15818892897937
2005,2011,6,10_25km,gt_50km,-279.2974250696657,74.17709514911353,29592,288418,-597.455613998645,-318.15818892897937
2005,2011,6,25_50km,gt_50km,-839.2001741961847,57.121185719390844,75262,288418,-1157.358363125164,-318.15818892897937
2005,2012,7,0_5km,gt_50km,1132.4053555703822,220.94482185760936,3434,281274,934.4781805036076,-197.92717506677465
2005,2012,7,5_10km,gt_50km,1705.9291523822033,196.49523889602492,5786,281274,1508.0019773154286,-197.92717506677465
2005,2012,7,10_25km,gt_50km,789.7878656303428,77.73168525639183,29592,281274,591.8606905635681,-197.92717506677465
2005,2012,7,25_50km,gt_50km,-187.54856580545388,58.73930966064751,75080,281274,-385.4757408722285,-197.92717506677465
2005,2013,8,0_5km,gt_50km,-820.9498829476295,228.72042694927794,3434,279630,-1176.0204733402213,-355.07059039259184
2005,2013,8,5_10km,gt_50km,-682.8536997763138,158.22478365154183,5786,279630,-1037.9242901689056,-355.07059039259184
2005,2013,8,10_25km,gt_50km,-985.0590122327449,68.64591270458966,29592,279630,-1340.1296026253367,-355.07059039259184
2005,2013,8,25_50km,gt_50km,-1435.5380162413965,56.12835975022594,75073,279630,-1790.6086066339883,-355.07059039259184
2006,2001,-5,0_5km,gt_50km,566.0608877496747,440.73475682574576,2670,454923,672.2010904712142,106.14020272153942
2006,2001,-5,5_10km,gt_50km,835.0215183552168,346.1899739827976,4656,454923,941.1617210767563,106.14020272153942
2006,2001,-5,10_25km,gt_50km,617.2970653722066,113.41232133153937,23813,454923,723.437268093746,106.14020272153942
2006,2001,-5,25_50km,gt_50km,944.4071666607717,50.706618997761524,69871,454923,1050.5473693823112,106.14020272153942
2006,2002,-4,0_5km,gt_50km,-1438.0880117966487,414.5557648479998,2670,444440,-1449.0635205901074,-10.975508793458596
2006,2002,-4,5_10km,gt_50km,-466.88158165968764,344.8955733386775,4656,444440,-477.8570904531462,-10.975508793458596
2006,2002,-4,10_25km,gt_50km,-556.3580628619258,104.7348831375145,23813,444440,-567.3335716553844,-10.975508793458596
2006,2002,-4,25_50km,gt_50km,-297.8826101724942,44.16537559062982,69871,444440,-308.85811896595277,-10.975508793458596
2006,2003,-3,0_5km,gt_50km,-1541.929129260042,439.50894520360856,2670,443332,-1964.0921758744998,-422.1630466144578
2006,2003,-3,5_10km,gt_50km,-842.4487635140571,331.6930772903738,4656,443332,-1264.611810128515,-422.1630466144578
2006,2003,-3,10_25km,gt_50km,-765.9670554529436,102.50678897596069,23813,443332,-1188.1301020674014,-422.1630466144578
2006,2003,-3,25_50km,gt_50km,-344.63244322497485,41.02502036725844,69871,443332,-766.7954898394327,-422.1630466144578
2006,2004,-2,0_5km,gt_50km,164.25192186048935,458.1534529473605,2670,443332,449.28287211606727,285.0309502555779
2006,2004,-2,5_10km,gt_50km,-28.139241964527002,328.4889187547146,4656,443332,256.8917082910509,285.0309502555779
2006,2004,-2,10_25km,gt_50km,203.77393093401594,114.80685213728258,23813,443332,488.80488118959386,285.0309502555779
2006,2004,-2,25_50km,gt_50km,240.93896878663605,49.1162808838465,69871,443332,525.969919042214,285.0309502555779
2006,2005,-1,0_5km,gt_50km,0.0,0.0,2670,418997,0.0,0.0
2006,2005,-1,5_10km,gt_50km,0.0,0.0,4656,418997,0.0,0.0
2006,2005,-1,10_25km,gt_50km,0.0,0.0,23813,418997,0.0,0.0
2006,2005,-1,25_50km,gt_50km,0.0,0.0,69871,418997,0.0,0.0
2006,2006,0,0_5km,gt_50km,233.13653369720663,520.7192554893072,2670,418997,97.74800676938385,-135.38852692782277
2006,2006,0,5_10km,gt_50km,788.2866418621516,362.6895925775658,4656,418997,652.8981149343288,-135.38852692782277
2006,2006,0,10_25km,gt_50km,-169.9407681435474,106.53690895899169,23813,418997,-305.32929507137015,-135.38852692782277
2006,2006,0,25_50km,gt_50km,307.921399058175,48.16422299008027,69871,418997,172.53287213035222,-135.38852692782277
2006,2007,1,0_5km,gt_50km,-1661.7394774154154,457.3522763256326,2648,403506,-1076.5753834791942,585.1640939362212
2006,2007,1,5_10km,gt_50km,-895.028920303864,363.71276352838214,4615,403506,-309.8648263676427,585.1640939362212
2006,2007,1,10_25km,gt_50km,-1131.8762713674287,112.67596940452322,23432,403506,-546.7121774312075,585.1640939362212
2006,2007,1,25_50km,gt_50km,-347.91513902017226,55.72359826070102,69286,403506,237.24895491604894,585.1640939362212
2006,2008,2,0_5km,gt_50km,-1847.9289593343926,431.92953144706524,2648,368702,-1335.810295210557,512.1186641238357
2006,2008,2,5_10km,gt_50km,-792.0301190643189,359.7782480587499,4587,368702,-279.91145494048317,512.1186641238357
2006,2008,2,10_25km,gt_50km,-844.1990254580494,117.67975859498624,23186,368702,-332.0803613342137,512.1186641238357
2006,2008,2,25_50km,gt_50km,-356.4480212766636,53.90723877734822,68982,368702,155.67064284717213,512.1186641238357
2006,2009,3,0_5km,gt_50km,-289.6983853312283,495.8067396346177,2562,332046,-116.00325424914438,173.6951310820839
2006,2009,3,5_10km,gt_50km,174.90478371479765,361.4852921561144,4505,332046,348.59991479688154,173.6951310820839
2006,2009,3,10_25km,gt_50km,426.964688895756,127.283451514907,22929,332046,600.6598199778399,173.6951310820839
2006,2009,3,25_50km,gt_50km,672.0419172511434,57.885574128298806,68155,332046,845.7370483332273,173.6951310820839
2006,2010,4,0_5km,gt_50km,-9.832445928590786,533.20450736702,2561,319552,-89.59873944221899,-79.7662935136282
2006,2010,4,5_10km,gt_50km,145.2918128989412,348.5043868281118,4466,319552,65.52551938531302,-79.7662935136282
2006,2010,4,10_25km,gt_50km,-187.4528193048442,119.40780826189621,22906,319552,-267.2191128184724,-79.7662935136282
2006,2010,4,25_50km,gt_50km,182.5162298849162,52.60257004745294,67948,319552,102.74993637128802,-79.7662935136282
2006,2011,5,0_5km,gt_50km,312.83526536853043,505.53353109527166,2561,288418,194.27762813566778,-118.55763723286265
2006,2011,5,5_10km,gt_50km,599.2159271389069,370.6728009943848,4466,288418,480.6582899060443,-118.55763723286265
2006,2011,5,10_25km,gt_50km,164.48563343957974,122.55214331702679,22810,288418,45.9279962067171,-118.55763723286265
2006,2011,5,25_50km,gt_50km,49.23328052198464,52.79392956954071,67197,288418,-69.324356710878,-118.55763723286265
2006,2012,6,0_5km,gt_50km,438.9673990609339,514.4798399562237,2561,281274,434.93537539186974,-4.032023669064144
2006,2012,6,5_10km,gt_50km,113.84072359476703,336.11509111384447,4466,281274,109.80869992570288,-4.032023669064144
2006,2012,6,10_25km,gt_50km,-65.46324823997698,112.8518461906444,22797,281274,-69.49527190904112,-4.032023669064144
2006,2012,6,25_50km,gt_50km,538.5456826202561,54.28132218997495,67114,281274,534.5136589511919,-4.032023669064144
2006,2013,7,0_5km,gt_50km,-2219.8998585301865,419.31543105026896,2561,279630,-2381.2230276576483,-161.32316912746188
2006,2013,7,5_10km,gt_50km,-1161.4782886821029,343.6744567962914,4466,279630,-1322.8014578095647,-161.32316912746188
2006,2013,7,10_25km,gt_50km,-1079.766176791509,111.74715307255208,22793,279630,-1241.0893459189708,-161.32316912746188
2006,2013,7,25_50km,gt_50km,-510.66751292152065,49.157523639128506,67024,279630,-671.9906820489825,-161.32316912746188
2006,2014,8,0_5km,gt_50km,-1659.8225899446556,470.2541939217823,2561,274161,-1386.0202981218706,273.8022918227851
2006,2014,8,5_10km,gt_50km,-1270.3214020011137,342.7687628172192,4466,274161,-996.5191101783287,273.8022918227851
2006,2014,8,10_25km,gt_50km,-987.2590251831655,120.2054340068822,22712,274161,-713.4567333603803,273.8022918227851
2006,2014,8,25_50km,gt_50km,-674.4064096192947,54.54229573357611,66854,274161,-400.6041177965096,273.8022918227851
2007,2001,-6,0_5km,gt_50km,1051.86781815426,156.91983443591346,5142,446931,1257.947822820942,206.08000466668193
2007,2001,-6,5_10km,gt_50km,901.3677837571387,136.89927804203973,6936,446931,1107.4477884238206,206.08000466668193
2007,2001,-6,10_25km,gt_50km,916.9986974675659,74.95870380610425,29803,446931,1123.0787021342478,206.08000466668193
2007,2001,-6,25_50km,gt_50km,869.509834436538,46.03035134683862,71971,446931,1075.58983910322,206.08000466668193
2007,2002,-5,0_5km,gt_50km,-131.71409684371255,90.62884130672289,5142,438912,-34.50536534456328,97.20873149914927
2007,2002,-5,5_10km,gt_50km,-240.5487286588687,82.4444144632034,6936,438912,-143.33999715971945,97.20873149914927
2007,2002,-5,10_25km,gt_50km,-228.28109834811085,57.358419356973315,29803,438912,-131.0723668489616,97.20873149914927
2007,2002,-5,25_50km,gt_50km,26.98330629562051,39.58927687125918,71971,438912,124.19203779476977,97.20873149914927
2007,2003,-4,0_5km,gt_50km,5.3576344800965785,85.01022197355317,5142,437332,-313.8247756004573,-319.1824100805539
2007,2003,-4,5_10km,gt_50km,-132.16387279981927,82.00229317979247,6936,437332,-451.34628288037317,-319.1824100805539
2007,2003,-4,10_25km,gt_50km,-202.20659786675316,59.5757200353229,29803,437332,-521.389007947307,-319.1824100805539
2007,2003,-4,25_50km,gt_50km,115.09969581953209,40.228940752808576,71971,437332,-204.0827142610218,-319.1824100805539
2007,2004,-3,0_5km,gt_50km,-383.18570385442473,100.08176744100308,5142,437332,99.67896689195915,482.86467074638387
2007,2004,-3,5_10km,gt_50km,-364.90579423729156,99.79634184618645,6936,437332,117.95887650909232,482.86467074638387
2007,2004,-3,10_25km,gt_50km,-364.74794685883006,64.34994975388157,29803,437332,118.11672388755379,482.86467074638387
2007,2004,-3,25_50km,gt_50km,-23.17693171943648,43.32000558898978,71971,437332,459.6877390269474,482.86467074638387
2007,2005,-2,0_5km,gt_50km,-245.62092829451072,90.9439547253827,5142,416921,-105.02366416776897,140.59726412674175
2007,2005,-2,5_10km,gt_50km,-304.2575091964768,83.44012725875103,6936,416921,-163.66024506973505,140.59726412674175
2007,2005,-2,10_25km,gt_50km,-274.11204831440944,63.10450961364556,29803,416921,-133.5147841876677,140.59726412674175
2007,2005,-2,25_50km,gt_50km,175.769588579155,41.796904474954324,71971,416921,316.36685270589675,140.59726412674175
2007,2006,-1,0_5km,gt_50km,0.0,0.0,5142,403506,0.0,0.0
2007,2006,-1,5_10km,gt_50km,0.0,0.0,6936,403506,0.0,0.0
2007,2006,-1,10_25km,gt_50km,0.0,0.0,29803,403506,0.0,0.0
2007,2006,-1,25_50km,gt_50km,0.0,0.0,71971,403506,0.0,0.0
2007,2007,0,0_5km,gt_50km,-382.90745222022736,102.70313785984295,5142,403506,349.43176685490675,732.3392190751341
2007,2007,0,5_10km,gt_50km,-444.9846276428371,113.5149511483325,6936,403506,287.354591432297,732.3392190751341
2007,2007,0,10_25km,gt_50km,-622.3117527440942,60.38369500064906,29803,403506,110.02746633103992,732.3392190751341
2007,2007,0,25_50km,gt_50km,-73.89477012528619,43.04781994393771,71971,403506,658.4444489498479,732.3392190751341
2007,2008,1,0_5km,gt_50km,-268.80830347277487,114.83487599138004,5139,368702,458.27290299291377,727.0812064656886
2007,2008,1,5_10km,gt_50km,-244.61354658100305,101.90360367256609,6930,368702,482.4676598846856,727.0812064656886
2007,2008,1,10_25km,gt_50km,-324.91674082356127,64.46014315865322,29754,368702,402.16446564212737,727.0812064656886
2007,2008,1,25_50km,gt_50km,-341.75534069320923,43.78057957849599,71943,368702,385.3258657724794,727.0812064656886
2007,2009,2,0_5km,gt_50km,215.2510379699188,124.42791057134342,5139,332046,656.9327465064665,441.6817085365477
2007,2009,2,5_10km,gt_50km,146.50986364376388,111.21384337147366,6918,332046,588.1915721803116,441.6817085365477
2007,2009,2,10_25km,gt_50km,-30.124568669723942,67.78054076892147,29740,332046,411.5571398668238,441.6817085365477
2007,2009,2,25_50km,gt_50km,216.04953659122134,43.565496166160635,71927,332046,657.7312451277691,441.6817085365477
2007,2010,3,0_5km,gt_50km,-192.43951096275043,88.1354718469064,5138,319552,13.082181077917761,205.5216920406682
2007,2010,3,5_10km,gt_50km,-84.69613653518876,93.44926357681534,6917,319552,120.82555550547944,205.5216920406682
2007,2010,3,10_25km,gt_50km,-313.09188037197185,62.52297156509688,29710,319552,-107.57018833130365,205.5216920406682
2007,2010,3,25_50km,gt_50km,-221.50950589333954,38.11542488458279,71903,319552,-15.987813852671328,205.5216920406682
2007,2011,4,0_5km,gt_50km,86.84594422287805,100.58623338085124,5138,288418,291.2821457836104,204.43620156073237
