support_name,support_type,n_directed_edges,n_undirected_pairs,mean_neighbors,median_neighbors,max_neighbors,share_cells_with_neighbors,distance_km_min,distance_km_p50,distance_km_mean,distance_km_p95,distance_km_max
invdist_knn_k08_p1p0,inverse_distance,9280144,,8.0,8.0,8,1.0,0.866751002566889,1.3973818239819307,1.2179380350751108,1.436717867798345,42.26812600433186
invdist_knn_k16_p1p0,inverse_distance,18560288,,16.0,16.0,16,1.0,0.866751002566889,1.7335020051412284,1.6308091373782185,2.287238854355237,44.61115938170311
knn_k04,knn,4640072,,4.0,4.0,4,1.0,0.866751002566889,1.0961637001717464,1.0030320875686214,1.1458142505829747,40.975574356101774
knn_k08,knn,9280144,,8.0,8.0,8,1.0,0.866751002566889,1.3973818239819307,1.2179380350751108,1.436717867798345,42.26812600433186
knn_k16,knn,18560288,,16.0,16.0,16,1.0,0.866751002566889,1.7335020051412284,1.6308091373782185,2.287238854355237,44.61115938170311
